timesteps,reward
3404104,8.6
3404136,21.999999999999996
3404144,13.900000000000002
3404152,-119.7500000000004
3404184,1.9999999999999964
3404192,14.099999999999998
3404216,18.599999999999998
3404232,18.799999999999997
3404248,18.799999999999997
3404256,15.6
3404288,-87.85000000000025
3404312,21.999999999999996
3404328,18.199999999999996
3404336,21.199999999999996
3404376,8.999999999999998
3404384,18.799999999999997
3404416,8.950000000000001
3404424,18.799999999999997
3404464,21.999999999999996
3404472,21.799999999999997
3404472,11.899999999999999
3404496,22.0
3404512,11.7
3404568,3.1999999999999993
3404600,18.349999999999998
3404648,20.65
3404656,9.249999999999998
3404664,8.75
3404680,21.999999999999996
3404688,21.15
3404728,21.999999999999996
3404736,18.999999999999996
3404768,21.999999999999996
3404792,15.350000000000001
3404824,18.099999999999998
3404872,21.999999999999996
3404880,21.049999999999997
3404896,18.349999999999998
3404952,18.349999999999998
3404968,4.7500000000000036
3404992,21.599999999999998
3405040,15.2
3405048,18.799999999999997
3405136,21.549999999999997
3405176,-0.70000000000001
3405200,17.999999999999996
3405264,15.399999999999999
3405312,18.599999999999998
3405392,21.4
3405440,15.399999999999999
3405464,0.7499999999999858
3405552,8.9
3405576,15.599999999999998
3405664,15.6
3405704,21.349999999999998
3405760,-52.70000000000014
3405808,21.349999999999998
3405888,10.899999999999999
3405912,-18.200000000000024
3405968,20.849999999999998
3405968,22.0
3406000,-3.6999999999999993
3406032,-88.54999999999984
3406040,21.4
3406080,15.6
3406128,15.399999999999999
3406152,18.15
3406184,-104.95000000000034
3406192,18.599999999999998
3406208,21.999999999999996
3406256,9.050000000000002
3406256,16.499999999999996
3406264,21.599999999999998
3406328,12.200000000000001
3406336,18.349999999999998
3406336,15.2
3406336,-18.350000000000016
3406352,21.799999999999997
3406376,21.599999999999998
3406416,21.999999999999996
3406456,21.299999999999997
3406480,9.200000000000001
3406528,5.65
3406560,12.200000000000001
3406568,-101.10000000000036
3406600,18.15
3406600,1.4499999999999922
3406608,7.200000000000003
3406616,17.9
3406664,18.799999999999997
3406672,12.200000000000001
3406680,22.0
3406688,12.3
3406768,2.9499999999999993
3406776,21.75
3406784,21.5
3406800,15.6
3406840,11.800000000000002
3406896,21.549999999999997
3406896,15.399999999999999
3406912,18.599999999999998
3406920,15.2
3406952,21.599999999999998
3407008,21.599999999999998
3407008,21.599999999999998
3407016,21.799999999999997
3407048,21.799999999999997
3407096,22.0
3407104,14.549999999999999
3407120,21.599999999999998
3407128,21.999999999999996
3407200,8.450000000000001
3407232,21.299999999999997
3407304,-0.7000000000000028
3407344,15.099999999999998
3407376,11.350000000000003
3407408,8.050000000000004
3407464,21.549999999999997
3407496,20.7
3407528,-2.250000000000007
3407552,9.200000000000001
3407576,18.599999999999998
3407640,9.200000000000001
3407656,22.0
3407680,15.399999999999999
3407688,17.9
3407784,9.200000000000003
3407792,15.6
3407800,21.599999999999998
3407816,17.95
3407944,21.099999999999998
3407960,15.099999999999998
3407968,8.300000000000002
3408072,21.4
3408072,15.6
3408144,8.75
3408168,21.799999999999997
3408168,-68.2999999999999
3408192,-105.30000000000041
3408216,12.199999999999998
3408264,21.799999999999997
3408280,21.599999999999998
3408312,15.799999999999999
3408320,15.399999999999999
3408400,11.95
3408416,21.7
3408440,18.4
3408456,17.4
3408464,0.09999999999999076
3408528,21.349999999999998
3408528,21.599999999999998
3408536,-99.09999999999965
3408544,22.0
3408584,12.4
3408616,11.649999999999999
3408640,21.599999999999998
3408640,21.799999999999997
3408656,9.399999999999999
3408712,8.7
3408744,20.849999999999998
3408752,12.6
3408752,18.599999999999998
3408760,15.2
3408784,21.4
3408808,21.799999999999997
3408808,-42.250000000000085
3408888,15.1
3408896,15.149999999999999
3408912,12.35
3408928,14.55
3408928,5.450000000000001
3408936,15.35
3408960,17.7
3409000,18.349999999999998
3409016,18.349999999999998
3409056,21.299999999999997
3409056,21.799999999999997
3409056,-106.5499999999997
3409064,18.349999999999998
3409072,8.9
3409080,22.0
3409104,14.7
3409144,15.399999999999999
3409144,21.999999999999996
3409184,15.299999999999999
3409184,12.299999999999999
3409184,21.4
3409224,15.15
3409240,17.449999999999996
3409264,14.900000000000002
3409264,22.0
3409272,15.399999999999999
3409280,21.799999999999997
3409320,11.8
3409352,21.5
3409360,19.0
3409360,8.799999999999999
3409376,21.599999999999998
3409384,11.950000000000001
3409392,15.399999999999999
3409416,21.799999999999997
3409448,20.65
3409456,18.799999999999997
3409496,12.200000000000001
3409504,18.349999999999998
3409520,15.299999999999999
3409576,14.900000000000002
3409576,21.999999999999996
3409584,21.999999999999996
3409600,20.499999999999996
3409648,18.4
3409664,18.999999999999996
3409672,21.799999999999997
3409744,-3.5500000000000043
3409776,-0.9500000000000064
3409776,21.25
3409776,21.499999999999996
3409808,-5.300000000000015
3409808,17.299999999999997
3409824,19.0
3409888,21.4
3409888,18.599999999999998
3409920,21.549999999999997
3409936,17.9
3409944,17.799999999999997
3409952,15.4
3409968,21.999999999999996
3409984,12.799999999999999
3410032,21.799999999999997
3410048,18.799999999999997
3410048,21.999999999999996
3410048,15.399999999999999
3410128,21.199999999999996
3410144,21.799999999999997
3410160,21.599999999999998
3410176,12.2
3410192,9.200000000000001
3410224,22.0
3410304,21.349999999999998
3410304,20.7
3410312,20.7
3410336,18.15
3410392,18.45
3410464,8.950000000000003
3410464,15.399999999999999
3410472,15.0
3410504,21.599999999999998
3410568,21.799999999999997
3410576,15.6
3410584,21.999999999999996
3410648,22.0
3410720,18.199999999999996
3410760,21.599999999999998
3410816,-68.59999999999994
3410848,9.4
3410872,21.599999999999998
3410976,15.399999999999999
3410984,21.599999999999998
3411024,2.299999999999997
3411120,21.799999999999997
3411240,-74.50000000000023
3411280,5.9
3411296,-94.34999999999971
3411336,21.799999999999997
3411376,22.0
3411424,12.200000000000001
3411504,15.399999999999999
3411616,8.450000000000001
3411664,8.850000000000001
3411712,21.799999999999997
3411776,-25.350000000000016
3411792,18.299999999999997
3411816,1.1499999999999986
3411856,-49.300000000000075
3411904,18.4
3411904,5.600000000000005
3411928,-61.300000000000104
3411952,8.950000000000001
3411968,15.6
3412016,15.6
3412048,21.199999999999996
3412064,21.599999999999998
3412064,-78.35
3412088,17.999999999999996
3412112,21.7
3412128,20.95
3412160,21.749999999999996
3412168,21.15
3412192,15.35
3412224,21.799999999999997
3412232,0.19999999999999574
3412240,15.4
3412272,21.599999999999998
3412280,15.599999999999998
3412304,21.599999999999998
3412336,15.599999999999998
3412384,6.200000000000003
3412400,15.399999999999999
3412400,21.799999999999997
3412408,8.800000000000002
3412440,5.950000000000001
3412512,21.25
3412528,1.8000000000000007
3412528,12.249999999999998
3412544,14.95
3412576,-17.449999999999996
3412576,-0.8999999999999986
3412576,-73.05000000000004
3412584,15.2
3412624,15.6
3412640,18.599999999999998
3412640,21.799999999999997
3412688,21.599999999999998
3412688,15.6
3412720,21.999999999999996
3412720,18.199999999999996
3412760,20.9
3412784,9.200000000000001
3412792,2.25
3412816,6.400000000000002
3412840,22.0
3412848,20.949999999999996
3412848,21.349999999999998
3412880,21.799999999999997
3412888,21.799999999999997
3412912,18.799999999999997
3412960,18.499999999999996
3413008,17.949999999999996
3413008,11.500000000000002
3413064,20.65
3413072,8.9
3413104,9.2
3413136,18.4
3413184,15.6
3413184,21.999999999999996
3413208,15.2
3413216,22.0
3413264,22.0
3413280,21.799999999999997
3413344,15.399999999999999
3413352,12.200000000000001
3413392,21.299999999999997
3413408,18.4
3413472,15.399999999999999
3413480,12.35
3413504,21.799999999999997
3413568,21.799999999999997
3413608,9.350000000000001
3413664,12.0
3413776,15.6
3413832,5.100000000000005
3413848,-45.90000000000014
3413936,14.899999999999999
3413944,21.599999999999998
3414040,18.799999999999997
3414064,21.25
3414160,18.15
3414240,8.750000000000002
3414304,6.200000000000001
3414352,15.6
3414448,21.199999999999996
3414552,18.349999999999998
3414656,-91.09999999999981
3414680,15.399999999999999
3414816,17.999999999999996
3414816,-86.49999999999983
3414824,18.049999999999997
3414912,21.799999999999997
3414944,-118.50000000000024
3414992,-120.15000000000045
3415040,15.399999999999999
3415040,5.200000000000003
3415088,9.200000000000001
3415184,12.200000000000001
3415216,15.4
3415232,17.45
3415296,21.599999999999998
3415328,21.599999999999998
3415344,21.599999999999998
3415448,8.75
3415448,-72.55000000000027
3415472,15.2
3415504,-89.99999999999986
3415528,14.200000000000003
3415544,21.799999999999997
3415568,21.799999999999997
3415624,20.65
3415648,15.2
3415672,9.200000000000001
3415688,12.2
3415696,15.4
3415728,22.0
3415752,18.4
3415792,21.799999999999997
3415808,22.0
3415816,9.200000000000001
3415832,9.200000000000001
3415912,22.0
3415920,21.549999999999997
3415928,11.7
3415944,18.299999999999997
3415968,14.399999999999999
3415992,22.0
3416008,21.999999999999996
3416024,21.999999999999996
3416048,21.349999999999998
3416072,22.0
3416112,18.15
3416136,21.349999999999998
3416176,21.4
3416208,14.95
3416216,20.299999999999997
3416240,12.35
3416264,18.349999999999998
3416272,21.799999999999997
3416288,-81.99999999999993
3416368,14.749999999999996
3416376,21.549999999999997
3416384,14.700000000000001
3416400,8.9
3416408,15.149999999999999
3416416,-40.95000000000014
3416432,-0.05000000000000426
3416464,21.799999999999997
3416488,22.0
3416512,18.4
3416512,21.599999999999998
3416512,21.799999999999997
3416520,9.200000000000001
3416576,15.6
3416600,21.599999999999998
3416608,11.800000000000002
3416608,21.799999999999997
3416632,15.6
3416672,5.950000000000001
3416688,5.65
3416720,21.599999999999998
3416728,8.75
3416752,18.049999999999997
3416760,-108.90000000000045
3416776,2.6999999999999993
3416784,21.599999999999998
3416800,20.549999999999997
3416800,21.499999999999996
3416840,15.6
3416840,21.999999999999996
3416856,22.0
3416880,22.0
3416912,15.6
3416944,21.349999999999998
3416984,12.1
3417008,14.749999999999998
3417040,21.75
3417088,21.999999999999996
3417128,9.200000000000001
3417152,21.549999999999997
3417240,0.6499999999999986
3417336,14.0
3417384,10.750000000000002
3417400,-110.34999999999982
3417464,-2.0000000000000178
3417496,15.6
3417536,-3.9000000000000163
3417576,11.600000000000001
3417600,-20.40000000000005
3417656,17.299999999999997
3417672,14.950000000000001
3417688,15.549999999999999
3417712,15.599999999999998
3417752,21.799999999999997
3417784,15.6
3417824,21.599999999999998
3417848,14.849999999999998
3417880,15.399999999999999
3417896,15.6
3417960,21.999999999999996
3417984,20.549999999999997
3418008,12.599999999999998
3418032,-7.8500000000000085
3418064,7.350000000000001
3418112,21.999999999999996
3418160,5.200000000000003
3418184,1.75
3418184,14.6
3418192,21.249999999999996
3418240,21.4
3418272,21.599999999999998
3418304,21.599999999999998
3418328,18.15
3418352,15.6
3418432,21.999999999999996
3418440,20.949999999999996
3418440,15.6
3418480,8.300000000000002
3418592,11.700000000000001
3418608,12.299999999999999
3418640,19.299999999999997
3418656,-1.8000000000000007
3418712,21.349999999999998
3418720,-122.15000000000039
3418752,12.0
3418768,15.399999999999999
3418832,18.599999999999998
3418840,9.399999999999999
3418848,18.799999999999997
3418848,-126.60000000000046
3418880,15.599999999999998
3418912,21.999999999999996
3418992,9.200000000000001
3419000,14.999999999999998
3419008,21.799999999999997
3419040,8.549999999999999
3419104,15.6
3419152,21.599999999999998
3419168,2.299999999999997
3419176,-88.39999999999998
3419176,8.700000000000003
3419256,8.75
3419256,22.0
3419256,22.0
3419296,9.4
3419312,6.000000000000002
3419384,15.399999999999999
3419408,-13.350000000000001
3419456,12.000000000000002
3419496,15.6
3419576,2.350000000000005
3419576,9.450000000000001
3419672,5.800000000000001
3419704,21.349999999999998
3419816,21.599999999999998
3420024,-1.9499999999999993
3420136,21.45
3420208,-72.29999999999995
3420288,-29.30000000000006
3420312,20.65
3420320,18.5
3420344,-27.300000000000068
3420400,21.599999999999998
3420424,21.599999999999998
3420456,18.599999999999998
3420480,14.95
3420504,21.999999999999996
3420528,18.4
3420592,21.599999999999998
3420592,-85.49999999999986
3420624,21.75
3420664,11.9
3420672,22.0
3420704,18.599999999999998
3420752,15.399999999999999
3420776,1.6500000000000021
3420784,21.549999999999997
3420840,-46.50000000000011
3420848,20.45
3420856,17.349999999999998
3420888,18.5
3420912,18.4
3420920,21.999999999999996
3420936,5.3000000000000025
3420936,22.0
3420944,21.799999999999997
3421000,21.599999999999998
3421016,19.0
3421016,21.999999999999996
3421032,18.599999999999998
3421056,-66.85000000000014
3421056,9.200000000000001
3421056,21.599999999999998
3421112,21.599999999999998
3421128,21.599999999999998
3421128,21.599999999999998
3421144,18.549999999999997
3421168,15.6
3421168,21.599999999999998
3421168,21.599999999999998
3421224,22.0
3421224,21.799999999999997
3421240,21.599999999999998
3421240,12.4
3421264,18.799999999999997
3421272,-89.85000000000034
3421296,21.4
3421296,15.399999999999999
3421352,18.599999999999998
3421368,9.200000000000001
3421384,12.2
3421408,9.200000000000001
3421416,21.15
3421424,21.299999999999997
3421448,21.999999999999996
3421520,21.549999999999997
3421528,8.750000000000004
3421528,9.200000000000001
3421536,18.599999999999998
3421576,15.399999999999999
3421632,21.549999999999997
3421640,21.5
3421664,21.4
3421688,21.599999999999998
3421744,21.999999999999996
3421768,21.999999999999996
3421776,15.199999999999998
3421784,9.2
3421864,18.999999999999996
3421880,21.599999999999998
3421888,21.599999999999998
3421920,17.599999999999998
3421952,-28.349999999999994
3421976,18.599999999999998
3422040,5.950000000000001
3422072,8.299999999999999
3422080,11.950000000000001
3422088,14.95
3422120,22.0
3422152,14.649999999999999
3422184,15.5
3422216,21.299999999999997
3422224,21.099999999999998
3422256,21.349999999999998
3422272,8.75
3422312,21.549999999999997
3422320,-35.25000000000006
3422328,9.200000000000001
3422336,-21.600000000000087
3422352,21.799999999999997
3422360,-34.10000000000004
3422384,11.4
3422432,9.0
3422448,15.6
3422448,18.4
3422464,18.599999999999998
3422472,15.2
3422472,6.000000000000002
3422496,21.599999999999998
3422528,21.799999999999997
3422560,15.599999999999998
3422568,21.799999999999997
3422576,12.4
3422576,22.0
3422640,15.6
3422648,21.999999999999996
3422664,2.549999999999997
3422688,21.599999999999998
3422688,18.4
3422736,17.9
3422744,22.0
3422760,18.599999999999998
3422808,21.15
3422904,2.8999999999999986
3422912,-0.2000000000000064
3422920,21.549999999999997
3422936,11.700000000000003
3422984,21.999999999999996
3423024,21.599999999999998
3423048,15.399999999999999
3423048,21.599999999999998
3423104,21.999999999999996
3423112,15.399999999999999
3423184,21.999999999999996
3423192,21.999999999999996
3423192,15.2
3423288,21.799999999999997
3423312,12.4
3423344,-38.0500000000001
3423352,-6.000000000000007
3423408,15.799999999999997
3423432,22.0
3423456,15.6
3423464,11.75
3423464,-23.000000000000043
3423488,-35.250000000000036
3423520,21.599999999999998
3423560,15.399999999999999
3423624,20.849999999999998
3423648,18.349999999999998
3423656,8.4
3423728,21.999999999999996
3423736,11.75
3423784,18.349999999999998
3423808,22.0
3423888,21.349999999999998
3423896,21.549999999999997
3423936,2.0500000000000043
3423960,10.399999999999999
3423992,-4.550000000000015
3424016,15.149999999999999
3424016,15.299999999999999
3424080,15.149999999999999
3424128,15.6
3424176,17.849999999999998
3424224,17.4
3424280,21.349999999999998
3424288,-84.40000000000025
3424288,17.949999999999996
3424352,15.399999999999999
3424360,21.999999999999996
3424368,18.999999999999996
3424400,18.549999999999997
3424464,21.599999999999998
3424480,15.599999999999998
3424536,11.75
3424544,15.149999999999999
3424592,21.349999999999998
3424656,21.15
3424672,21.999999999999996
3424704,14.0
3424736,21.999999999999996
3424816,22.0
3424848,4.850000000000005
3424872,11.499999999999998
3424928,21.999999999999996
3424984,-117.65000000000045
3424992,-0.30000000000000426
3425000,15.4
3425008,22.0
3425080,21.799999999999997
3425096,21.799999999999997
3425136,15.2
3425152,21.2
3425176,21.999999999999996
3425208,12.399999999999999
3425280,15.399999999999999
3425280,9.200000000000001
3425288,15.6
3425336,18.4
3425376,18.799999999999997
3425416,21.25
3425424,-111.50000000000043
3425480,-23.70000000000001
3425512,14.950000000000001
3425512,14.75
3425520,21.799999999999997
3425544,15.399999999999999
3425560,22.0
3425592,-68.4500000000001
3425640,15.399999999999999
3425664,14.749999999999998
3425680,5.9
3425704,18.599999999999998
3425720,11.9
3425776,15.6
3425816,21.549999999999997
3425824,-7.150000000000013
3425832,21.599999999999998
3425840,12.000000000000002
3425856,21.999999999999996
3425896,-107.95000000000044
3425944,15.599999999999998
3425976,18.099999999999998
3425976,14.649999999999999
3425984,2.5
3426008,21.549999999999997
3426072,21.799999999999997
3426088,18.199999999999996
3426088,18.599999999999998
3426112,15.399999999999999
3426120,21.599999999999998
3426184,21.799999999999997
3426256,12.100000000000003
3426264,-0.6000000000000085
3426272,14.149999999999999
3426312,12.4
3426328,13.650000000000002
3426344,22.0
3426368,21.599999999999998
3426472,-1.0658141036401503e-14
3426512,9.200000000000001
3426576,-51.60000000000013
3426624,-0.25000000000000355
3426656,21.999999999999996
3426664,11.749999999999998
3426712,-31.50000000000005
3426760,17.95
3426784,18.4
3426848,-1.3499999999999979
3426952,5.550000000000001
3426960,21.549999999999997
3426984,-60.300000000000175
3427040,22.0
3427048,21.799999999999997
3427128,6.199999999999999
3427184,9.200000000000001
3427256,5.350000000000005
3427264,22.0
3427304,11.799999999999999
3427352,21.799999999999997
3427408,21.199999999999996
3427432,18.4
3427440,-21.95000000000011
3427536,18.4
3427608,-0.9000000000000021
3427632,15.7
3427664,-4.750000000000007
3427688,19.0
3427728,21.799999999999997
3427744,22.0
3427768,22.0
3427848,21.099999999999998
3427904,20.849999999999998
3427960,21.599999999999998
3428048,9.200000000000001
3428120,5.9
3428264,-110.8000000000003
3428264,9.200000000000001
3428280,-111.30000000000042
3428344,22.0
3428360,22.0
3428360,21.799999999999997
3428456,18.599999999999998
3428504,15.199999999999998
3428504,15.149999999999999
3428584,21.999999999999996
3428600,18.15
3428648,-110.50000000000045
3428696,18.799999999999997
3428712,18.299999999999997
3428720,-89.04999999999986
3428760,15.6
3428840,21.099999999999998
3428880,21.15
3428928,4.850000000000003
3429000,8.9
3429024,21.7
3429056,17.799999999999997
3429128,18.349999999999998
3429200,21.049999999999997
3429200,17.749999999999996
3429288,-115.4000000000004
3429312,21.599999999999998
3429344,-183.04999999999924
3429360,5.950000000000003
3429400,21.599999999999998
3429424,21.599999999999998
3429440,-35.100000000000016
3429504,0.19999999999999218
3429512,21.599999999999998
3429568,18.4
3429584,22.0
3429632,9.9
3429648,-94.70000000000033
3429712,12.049999999999997
3429712,6.150000000000002
3429728,21.199999999999996
3429744,18.599999999999998
3429760,15.599999999999998
3429808,18.799999999999997
3429824,15.599999999999998
3429856,21.349999999999998
3429944,20.9
3429952,11.350000000000001
3429968,21.099999999999998
3430000,14.500000000000004
3430032,22.0
3430080,21.999999999999996
3430096,15.399999999999999
3430176,9.200000000000001
3430208,15.399999999999999
3430256,17.999999999999996
3430352,14.649999999999999
3430368,15.0
3430440,-179.85000000000068
3430480,21.599999999999998
3430560,22.0
3430600,11.950000000000001
3430712,21.549999999999997
3430736,8.700000000000001
3430816,22.0
3430944,18.4
3430976,-7.100000000000037
3431056,21.599999999999998
3431064,-106.90000000000045
3431176,18.5
3431224,17.4
3431240,-67.00000000000018
3431280,-97.15000000000036
3431304,9.299999999999999
3431352,21.349999999999998
3431360,21.999999999999996
3431360,-44.300000000000104
3431400,11.900000000000002
3431416,18.599999999999998
3431464,21.599999999999998
3431488,15.399999999999999
3431544,15.149999999999999
3431568,22.0
3431576,15.6
3431600,-1.2500000000000107
3431688,21.599999999999998
3431696,-108.90000000000045
3431696,21.349999999999998
3431752,-40.3000000000001
3431760,8.2
3431800,21.599999999999998
3431808,15.599999999999998
3431832,21.999999999999996
3431840,21.2
3431936,15.299999999999999
3431952,8.499999999999998
3431960,15.4
3431960,20.9
3431984,12.100000000000001
3432040,21.999999999999996
3432080,15.399999999999999
3432096,3.0
3432096,21.599999999999998
3432136,8.800000000000002
3432192,21.799999999999997
3432216,17.599999999999998
3432224,18.4
3432280,18.199999999999996
3432288,-18.000000000000007
3432312,21.799999999999997
3432352,14.899999999999999
3432392,21.999999999999996
3432408,15.399999999999999
3432472,21.999999999999996
3432496,3.200000000000003
3432552,9.200000000000001
3432584,15.6
3432640,21.15
3432680,15.4
3432696,15.6
3432784,21.049999999999997
3432872,5.450000000000003
3432888,8.450000000000001
3432912,-109.3500000000004
3432944,-0.15000000000000213
3432968,21.099999999999998
3432992,-10.650000000000034
3433032,20.599999999999998
3433040,-43.40000000000017
3433040,15.35
3433048,-32.45000000000001
3433064,21.15
3433088,21.15
3433112,18.15
3433128,22.0
3433168,22.0
3433168,18.349999999999998
3433176,15.099999999999998
3433192,21.999999999999996
3433192,20.749999999999996
3433288,7.3000000000000025
3433312,9.200000000000003
3433312,9.200000000000001
3433320,12.4
3433320,14.45
3433328,11.75
3433336,9.200000000000001
3433392,22.0
3433400,21.999999999999996
3433416,21.299999999999997
3433448,15.399999999999999
3433472,21.999999999999996
3433488,8.700000000000003
3433512,11.700000000000001
3433576,15.399999999999999
3433576,9.0
3433584,18.549999999999997
3433632,9.200000000000001
3433656,22.0
3433680,18.799999999999997
3433720,21.199999999999996
3433744,21.599999999999998
3433784,15.399999999999999
3433808,12.4
3433824,22.0
3433848,15.399999999999999
3433904,22.0
3433904,21.799999999999997
3433912,12.400000000000002
3433976,15.399999999999999
3434016,-118.50000000000048
3434016,15.6
3434024,21.599999999999998
3434056,22.0
3434128,18.599999999999998
3434136,18.599999999999998
3434184,21.349999999999998
3434280,21.799999999999997
3434296,14.55
3434456,17.849999999999998
3434632,8.700000000000003
3434792,11.950000000000001
3434904,18.549999999999997
3435056,8.75
3435112,-34.70000000000008
3435112,-71.95000000000006
3435200,-65.05000000000017
3435200,15.149999999999999
3435224,21.599999999999998
3435264,-101.65000000000045
3435272,-7.105427357601002e-15
3435280,22.0
3435296,21.75
3435312,-69.0500000000002
3435336,-101.70000000000033
3435344,22.0
3435368,18.799999999999997
3435392,5.5500000000000025
3435456,14.999999999999998
3435456,14.600000000000001
3435472,22.0
3435496,8.9
3435520,15.05
3435528,20.2
3435544,2.75
3435552,18.799999999999997
3435608,18.599999999999998
3435616,9.200000000000001
3435616,11.999999999999998
3435640,21.599999999999998
3435672,21.4
3435712,8.9
3435728,21.599999999999998
3435752,19.0
3435752,9.200000000000001
3435768,18.4
3435808,22.0
3435824,21.599999999999998
3435848,21.75
3435928,14.899999999999999
3435928,11.7
3435928,22.0
3435936,15.399999999999999
3436000,2.6999999999999993
3436032,21.75
3436048,-3.4000000000000057
3436056,21.349999999999998
3436072,18.15
3436080,22.0
3436088,20.999999999999996
3436112,22.0
3436144,21.799999999999997
3436192,18.599999999999998
3436200,15.1
3436200,21.599999999999998
3436208,11.95
3436216,-335.79999999999933
3436272,11.85
3436304,21.499999999999996
3436312,5.450000000000001
3436352,22.0
3436352,14.950000000000001
3436368,8.45
3436416,21.599999999999998
3436424,21.599999999999998
3436448,21.799999999999997
3436512,6.200000000000001
3436544,21.799999999999997
3436560,12.200000000000001
3436608,21.75
3436672,21.599999999999998
3436672,15.399999999999999
3436712,-5.75
3436752,21.15
3436800,15.399999999999999
3436800,18.4
3436800,-54.800000000000004
3436832,22.0
3436888,2.79999999999999
3436912,21.599999999999998
3436944,15.2
3436944,15.6
3436960,14.899999999999999
3436968,21.999999999999996
3437048,14.95
3437096,11.75
3437120,12.200000000000001
3437136,5.500000000000002
3437144,21.75
3437248,15.499999999999998
3437256,15.6
3437272,8.75
3437280,9.0
3437328,22.0
3437368,21.599999999999998
3437416,9.200000000000001
3437424,21.099999999999998
3437504,21.999999999999996
3437504,14.65
3437512,12.200000000000003
3437584,21.999999999999996
3437600,21.799999999999997
3437688,20.549999999999997
3437720,15.099999999999998
3437864,6.200000000000003
3437944,-38.70000000000007
3437960,21.799999999999997
3438056,21.7
3438088,9.200000000000001
3438136,-106.9500000000001
3438184,15.35
3438216,21.4
3438248,-9.150000000000027
3438288,-84.64999999999992
3438288,2.6499999999999986
3438312,18.4
3438360,-94.45000000000034
3438376,17.15
3438384,8.849999999999998
3438400,21.5
3438424,14.95
3438456,9.200000000000001
3438472,18.599999999999998
3438488,21.599999999999998
3438496,15.6
3438504,22.0
3438528,18.4
3438552,22.0
3438600,12.200000000000003
3438608,21.999999999999996
3438624,15.4
3438680,21.999999999999996
3438712,17.849999999999998
3438720,18.599999999999998
3438744,1.6999999999999993
3438792,15.6
3438848,15.35
3438872,17.849999999999998
3438976,17.3
3438984,18.599999999999998
3439080,21.799999999999997
3439104,21.4
3439208,18.4
3439248,15.100000000000001
3439336,21.299999999999997
3439352,-124.05000000000037
3439368,-12.250000000000036
3439392,21.099999999999998
3439448,21.599999999999998
3439512,20.799999999999997
3439520,-117.45000000000041
3439528,22.0
3439528,17.95
3439528,14.649999999999999
3439592,22.0
3439648,21.15
3439664,20.799999999999997
3439680,21.549999999999997
3439752,4.9
3439768,21.249999999999996
3439776,21.7
3439776,21.4
3439784,-48.25000000000009
3439872,15.149999999999999
3439880,15.599999999999998
3439888,21.599999999999998
3439904,15.399999999999999
3440000,5.700000000000001
3440016,9.4
3440048,-0.2000000000000064
3440080,-65.70000000000016
3440088,5.300000000000001
3440096,14.400000000000002
3440096,22.0
3440176,21.4
3440192,18.799999999999997
3440200,21.599999999999998
3440208,21.599999999999998
3440280,18.999999999999996
3440304,12.299999999999999
3440304,21.7
3440368,11.750000000000002
3440416,21.599999999999998
3440432,21.349999999999998
3440456,2.799999999999997
3440496,21.4
3440520,-68.29999999999998
3440528,21.5
3440528,21.799999999999997
3440552,21.799999999999997
3440608,22.0
3440616,-14.54999999999999
3440624,21.4
3440656,9.4
3440664,21.199999999999996
3440680,18.4
3440736,15.4
3440760,12.200000000000001
3440784,21.4
3440792,21.599999999999998
3440792,15.399999999999999
3440816,17.4
3440856,21.799999999999997
3440888,21.799999999999997
3440912,-0.3000000000000149
3440912,15.399999999999999
3440936,21.999999999999996
3440952,17.949999999999996
3440968,22.0
3440976,12.000000000000002
3441008,21.799999999999997
3441056,12.200000000000001
3441064,18.4
3441088,21.599999999999998
3441096,9.200000000000001
3441104,21.799999999999997
3441120,-74.5000000000002
3441128,12.000000000000002
3441152,21.799999999999997
3441192,21.799999999999997
3441200,21.999999999999996
3441200,21.549999999999997
3441208,22.0
3441232,15.399999999999999
3441256,11.500000000000004
3441360,9.000000000000002
3441368,21.599999999999998
3441384,-0.2000000000000135
3441456,15.799999999999997
3441560,5.450000000000001
3441568,14.349999999999998
3441600,6.199999999999999
3441680,21.599999999999998
3441712,15.6
3441776,18.799999999999997
3441784,4.899999999999999
3441872,14.899999999999999
3441872,-7.600000000000023
3441904,12.35
3441928,-91.3500000000003
3441952,22.0
3441968,18.799999999999997
3442056,6.4
3442080,11.699999999999998
3442112,5.950000000000001
3442152,20.099999999999998
3442184,-32.85000000000007
3442192,21.599999999999998
3442240,5.350000000000003
3442296,21.15
3442304,-0.5500000000000078
3442336,-2.8000000000000043
3442416,-26.60000000000001
3442432,21.299999999999997
3442440,12.2
3442496,11.9
3442544,21.599999999999998
3442560,9.200000000000001
3442568,12.4
3442656,12.6
3442656,17.999999999999996
3442696,12.4
3442768,21.599999999999998
3442784,15.399999999999999
3442832,-76.05000000000028
3442848,21.999999999999996
3442880,21.7
3442984,-68.4500000000001
3443000,8.750000000000002
3443040,2.3500000000000014
3443056,11.55
3443064,21.999999999999996
3443136,21.75
3443144,6.200000000000001
3443192,11.95
3443208,15.15
3443240,21.799999999999997
3443320,15.6
3443368,-7.450000000000006
3443448,18.349999999999998
3443480,21.599999999999998
3443608,15.35
3443752,15.149999999999999
3443784,-67.65000000000018
3443856,-72.25000000000021
3443864,15.6
3443896,21.599999999999998
3443960,21.7
3443992,21.7
3443992,11.950000000000001
3444072,-24.700000000000017
3444072,21.599999999999998
3444104,15.6
3444136,9.200000000000001
